Group2,Marker,Group1,Date,Session,Treatment,subjects,Period,Subject,Group,Profit,TotalProfit,Participate,R1,Rank1,R2,Rank2,R0,Rank0,Group0,Type,TimeContinueWelcomeOK,charity,charityPart2,TimeOKChoiceCharityOK,TimeOKPart1OK,DictatorSelf,DictatorCharity,TimeOKUltimatumAgentOK,TimeOKPayoffInformationOK,answerPart2,TimeOKCodeToStartPart2OK,TimeOKPart2OK,answer1,answer2,answer3,answer4,answer6,answer7,TimeOKControlQuestionsOK,TimeOKGroupAssignmentOK,TimeOKPAPrincipalExpectedAcceptanceOK,TimeOKPAPrincipalEffortOK,OptimalWage,TimeOKPAAgentOK,TimeOKPAAgentEffortOK,PreferedWage,PreferedEffort,TimeOKPAAgentPreferedContractOK,TimeCONTINUEQuestionnaireOK,gender,age,study,TimeCONTINUEQuestion1SociecoOK,fair_wage,fair_effort,TimeCONTINUEQuestion2FairnessRatingsOK,Give_Charity,Punish_Self,Punish_Others,TimeCONTINUEQuestion3WillingnessToActOK,Favor_return,Favor_revenge,Favor_intentions,TimeCONTINUEQuestion4FavorOK,Gift,TimeCONTINUEQuestion5GiftOK,Donation_Good_Cause,TimeCONTINUEQuestion6DonationOK,UltimatumContractConcluded,PAContractConcluded,PAEffort,PAWage,UltimatumPayoff,PAPayoff,OptimalWagePayoff,OptimalWageBonus,NumCorrectAcceptGuesses,NumCorrectRefuseGuesses,PayoffPart1,TotalPayoff,PayoffCharityPart1,PayoffCharityPart1Euro,PayoffCharityPart2,PayoffCharityPart2Euro,TotalPayoffCharity,TotalPayoffCharityEuro,TimeOKFinalPayoffCalculationOK,TimeOKFinalPayoffDisplayAgentOK,TimeOKFinalPayoffDisplayPrincipalOK,TimeTheEndTheEndOK,Ultimatum_Accept_Agent_atShare_Principal_10,Ultimatum_Accept_Agent_atShare_Principal_20,Ultimatum_Accept_Agent_atShare_Principal_30,Ultimatum_Accept_Agent_atShare_Principal_40,Ultimatum_Accept_Agent_atShare_Principal_50,Ultimatum_Accept_Agent_atShare_Principal_60,Ultimatum_Accept_Agent_atShare_Principal_70,Ultimatum_Accept_Agent_atShare_Principal_80,Ultimatum_Accept_Agent_atShare_Principal_90,PA_Accept_Agent_atWage_1,PA_Accept_Agent_atWage_3,PA_Accept_Agent_atWage_5,PA_Accept_Agent_atWage_10,PA_Accept_Agent_atWage_15,PA_Accept_Agent_atWage_20,PA_Accept_Agent_atWage_25,PA_Accept_Agent_atWage_30,PA_Accept_Agent_atWage_35,PA_Accept_Agent_atWage_40,PA_Accept_Agent_atWage_45,PA_Accept_Agent_atWage_50,PA_Accept_Agent_atWage_55,PA_Accept_Agent_atWage_60,PA_Accept_Agent_atWage_65,PA_Accept_Agent_atWage_75,PA_Accept_Agent_atWage_85,PA_Accept_Agent_atWage_95,PA_OfferedEffort_Agent_atWage_1,PA_OfferedEffort_Agent_atWage_3,PA_OfferedEffort_Agent_atWage_5,PA_OfferedEffort_Agent_atWage_10,PA_OfferedEffort_Agent_atWage_15,PA_OfferedEffort_Agent_atWage_20,PA_OfferedEffort_Agent_atWage_25,PA_OfferedEffort_Agent_atWage_30,PA_OfferedEffort_Agent_atWage_35,PA_OfferedEffort_Agent_atWage_40,PA_OfferedEffort_Agent_atWage_45,PA_OfferedEffort_Agent_atWage_50,PA_OfferedEffort_Agent_atWage_55,PA_OfferedEffort_Agent_atWage_60,PA_OfferedEffort_Agent_atWage_65,PA_OfferedEffort_Agent_atWage_75,PA_OfferedEffort_Agent_atWage_85,PA_OfferedEffort_Agent_atWage_95,Ultimatum_Offer_Principal,PA_Offer_Principal,PA_ExpectedAcceptance_Principal_atWage_1,PA_ExpectedAcceptance_Principal_atWage_3,PA_ExpectedAcceptance_Principal_atWage_5,PA_ExpectedAcceptance_Principal_atWage_10,PA_ExpectedAcceptance_Principal_atWage_15,PA_ExpectedAcceptance_Principal_atWage_20,PA_ExpectedAcceptance_Principal_atWage_25,PA_ExpectedAcceptance_Principal_atWage_30,PA_ExpectedAcceptance_Principal_atWage_35,PA_ExpectedAcceptance_Principal_atWage_40,PA_ExpectedAcceptance_Principal_atWage_45,PA_ExpectedAcceptance_Principal_atWage_50,PA_ExpectedAcceptance_Principal_atWage_55,PA_ExpectedAcceptance_Principal_atWage_60,PA_ExpectedAcceptance_Principal_atWage_65,PA_ExpectedAcceptance_Principal_atWage_75,PA_ExpectedAcceptance_Principal_atWage_85,PA_ExpectedAcceptance_Principal_atWage_95,PA_ExpectedEffort_Principal_atWage_1,PA_ExpectedEffort_Principal_atWage_3,PA_ExpectedEffort_Principal_atWage_5,PA_ExpectedEffort_Principal_atWage_10,PA_ExpectedEffort_Principal_atWage_15,PA_ExpectedEffort_Principal_atWage_20,PA_ExpectedEffort_Principal_atWage_25,PA_ExpectedEffort_Principal_atWage_30,PA_ExpectedEffort_Principal_atWage_35,PA_ExpectedEffort_Principal_atWage_40,PA_ExpectedEffort_Principal_atWage_45,PA_ExpectedEffort_Principal_atWage_50,PA_ExpectedEffort_Principal_atWage_55,PA_ExpectedEffort_Principal_atWage_60,PA_ExpectedEffort_Principal_atWage_65,PA_ExpectedEffort_Principal_atWage_75,PA_ExpectedEffort_Principal_atWage_85,PA_ExpectedEffort_Principal_atWage_95,profitmax_effort,real_profitmax_wage,source_treatment,Agent,treatment_label,giveC,min_ug,P1Self1,P1Self2,P1Self3,P1Self4,P1Self5,P1SelfP,P1Org1,P1Org2,P1Org3,P1Org4,P1Org5,P1OrgP,max_indiff,chosen_charity,TimeContinuePrefOrgIntroOK,min_o1_o2,min_o1_o2_o3,min_o1_o2_o3_o4,min_o1_o2_o3_o4_o5,rand_P1_char,charityPart1,TimeOKSelectCharityOK,TimeOKRoleAssignmentOK
1,1,13,160803_0949,1,S,subjects,1,23,1,14.79,14.79,1,0.291501282,13,0.951119587,1,0.009169183,16,16,2,99999.0,8.0,8.0,99999.0,99999.0,80,20,99999,99999,260027,99999,99999,150,10,1,10,25.0,0.0,99999,99999.0,0,0,0,99999,99999,75,4,99999,99999,0,25,3,99999,45,5,99999,5,4,3,99999,6,3,3,99999,3,99999,150,99999,1,1,4,50,50,146.0,0,0.0,0,0,130,130.0,20,1.66,100.0,8.3,20,1.66,99999,99999,0,99999,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,3.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ge_prosocial,1,Prosocial,20.0,50.0,,,,,,,,,,,,,,,,,,,,,,,
1,2,9,160804_0951,2,S,subjects,1,27,1,14.541,14.541,1,0.543181177,9,0.916880879,1,0.54593301,7,7,2,99999.0,1.0,1.0,99999.0,99999.0,80,20,99999,99999,260027,99999,99999,150,10,1,10,25.0,0.0,99999,99999.0,0,0,0,99999,99999,55,10,99999,99999,1,27,2,99999,40,7,99999,8,8,8,99999,8,6,2,99999,5,99999,300,99999,1,1,6,35,50,127.0,0,0.0,0,0,130,127.0,20,1.66,150.0,12.45,150,12.45,99999,99999,0,99999,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,7.0,8.0,9.0,10.0,10.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ge_prosocial,1,Prosocial,20.0,40.0,,,,,,,,,,,,,,,,,,,,,,,
1,3,11,160804_1119,3,S,subjects,1,20,1,14.79,14.79,1,0.162194088,11,0.98449004,1,0.177362304,13,13,2,99999.0,2.0,2.0,99999.0,99999.0,80,20,99999,99999,260027,99999,99999,150,10,1,10,25.0,0.0,99999,99999.0,0,0,0,99999,99999,20,4,99999,99999,1,24,3,99999,3,10,99999,4,7,9,99999,7,2,7,99999,3,99999,50,99999,1,1,7,60,50,150.0,0,0.0,0,0,130,130.0,20,1.66,175.0,14.525,20,1.66,99999,99999,0,99999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,3.0,3.0,5.0,5.0,5.0,5.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ge_prosocial,1,Prosocial,20.0,20.0,,,,,,,,,,,,,,,,,,,,,,,
1,4,11,160803_1122,1,P,subjects,1,22,1,16.45,16.45,1,0.247120931,11,0.884114047,1,0.654804077,6,6,2,99999.0,1.0,,99999.0,99999.0,100,0,99999,99999,260027,99999,99999,150,10,1,0,,,99999,99999.0,0,0,0,99999,99999,95,1,99999,99999,0,19,1,99999,60,10,99999,4,7,7,99999,6,6,1,99999,5,99999,100,99999,1,0,0,20,50,105.0,0,0.0,0,0,150,150.0,0,0.0,,,0,0.0,99999,99999,0,99999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ge_prosocial,1,GE,0.0,30.0,,,,,,,,,,,,,,,,,,,,,,,
1,5,6,160803_1241,2,P,subjects,1,22,1,14.79,14.79,1,0.768771228,6,0.991619093,1,0.747004197,4,4,2,99999.0,1.0,,99999.0,99999.0,70,30,99999,99999,260027,99999,99999,150,10,1,0,,,99999,99999.0,0,0,0,99999,99999,65,8,99999,99999,1,33,3,99999,60,10,99999,8,8,6,99999,10,3,8,99999,3,99999,300,99999,1,1,1,30,50,130.0,0,0.0,0,0,120,130.0,30,2.49,,,-1,-1.0,99999,99999,0,99999,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,8.0,8.0,8.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ge_prosocial,1,GE,30.0,40.0,,,,,,,,,,,,,,,,,,,,,,,
1,6,10,160804_1250,3,P,subjects,1,30,1,12.798,12.798,1,0.351770621,10,0.999088346,1,0.070751568,16,16,2,99999.0,8.0,,99999.0,99999.0,70,30,99999,99999,260027,99999,99999,150,10,1,0,,,99999,99999.0,0,0,0,99999,99999,60,10,99999,99999,1,25,3,99999,60,10,99999,8,3,2,99999,10,2,5,99999,2,99999,100,99999,1,1,4,10,50,106.0,0,0.0,0,0,120,106.0,30,2.49,,,-1,-1.0,99999,99999,0,99999,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,4.0,3.0,4.0,5.0,6.0,7.0,7.0,8.0,8.0,8.0,9.0,10.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ge_prosocial,1,GE,30.0,50.0,,,,,,,,,,,,,,,,,,,,,,,
10,1,11,160803_0949,1,S,subjects,1,22,1,10.64,10.64,1,0.356901449,11,0.479460436,10,0.581598483,3,3,2,99999.0,1.0,1.0,99999.0,99999.0,80,20,99999,99999,260027,99999,99999,150,10,1,10,25.0,0.0,99999,99999.0,0,0,0,99999,99999,95,1,99999,99999,1,23,2,99999,50,8,99999,9,1,1,99999,10,2,5,99999,5,99999,0,99999,0,0,0,10,0,105.0,0,0.0,0,0,80,80.0,20,1.66,0.0,0.0,20,1.66,99999,99999,0,99999,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,4.0,6.0,7.0,8.0,9.0,10.0,10.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ge_prosocial,1,Prosocial,20.0,60.0,,,,,,,,,,,,,,,,,,,,,,,
10,2,4,160804_0951,2,S,subjects,1,22,1,14.375,14.375,1,0.866844934,4,0.373086357,10,0.248617239,13,13,2,99999.0,10.0,10.0,99999.0,99999.0,60,40,99999,99999,260027,99999,99999,150,10,1,10,25.0,0.0,99999,99999.0,0,0,0,99999,99999,95,10,99999,99999,1,25,3,99999,45,8,99999,8,9,6,99999,10,2,5,99999,1,99999,333,99999,1,1,7,35,40,125.0,0,0.0,0,0,100,125.0,40,3.32,175.0,14.525,175,14.525,99999,99999,0,99999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,5.0,5.0,6.0,6.0,7.0,7.0,8.0,8.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ge_prosocial,1,Prosocial,40.0,10.0,,,,,,,,,,,,,,,,,,,,,,,
10,3,12,160804_1119,3,S,subjects,1,32,1,14.79,14.79,1,0.143648098,12,0.394301831,10,0.994575589,1,1,2,99999.0,3.0,3.0,99999.0,99999.0,80,20,99999,99999,260027,99999,99999,150,10,1,10,25.0,0.0,99999,99999.0,0,0,0,99999,99999,50,4,99999,99999,1,20,3,99999,50,6,99999,7,3,2,99999,10,3,0,99999,4,99999,30,99999,1,1,2,30,50,129.0,0,0.0,0,0,130,130.0,20,1.66,50.0,4.15,20,1.66,99999,99999,0,99999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,2.0,3.0,4.0,5.0,6.0,7.0,7.0,8.0,9.0,9.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ge_prosocial,1,Prosocial,20.0,10.0,,,,,,,,,,,,,,,,,,,,,,,
10,4,4,160803_1122,1,P,subjects,1,30,1,10.64,10.64,1,0.709663703,4,0.332738022,10,0.537673047,9,9,2,99999.0,7.0,,99999.0,99999.0,80,20,99999,99999,260027,99999,99999,150,10,1,0,,,99999,99999.0,0,0,0,99999,99999,60,10,99999,99999,1,19,2,99999,60,10,99999,6,7,7,99999,8,7,3,99999,5,99999,400,99999,0,1,3,25,0,123.0,0,0.0,0,0,80,80.0,20,1.66,,,20,1.66,99999,99999,0,99999,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,2.0,3.0,3.0,4.0,4.0,4.0,5.0,7.0,7.0,6.0,8.0,8.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ge_prosocial,1,GE,20.0,40.0,,,,,,,,,,,,,,,,,,,,,,,
10,5,5,160803_1241,2,P,subjects,1,27,1,15.786,15.786,1,0.801088948,5,0.295565752,10,0.335326408,12,12,2,99999.0,3.0,,99999.0,99999.0,50,50,99999,99999,260027,99999,99999,150,10,1,0,,,99999,99999.0,0,0,0,99999,99999,60,10,99999,99999,0,26,2,99999,60,10,99999,10,8,8,99999,10,7,3,99999,5,99999,25,99999,0,1,10,60,0,142.0,0,0.0,0,0,50,142.0,50,4.15,,,-1,-1.0,99999,99999,0,99999,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,5.0,5.0,6.0,7.0,8.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ge_prosocial,1,GE,50.0,50.0,,,,,,,,,,,,,,,,,,,,,,,
10,6,6,160804_1250,3,P,subjects,1,31,1,14.209,14.209,1,0.530590878,6,0.619416778,10,0.168872132,13,13,2,99999.0,1.0,,99999.0,99999.0,70,30,99999,99999,260027,99999,99999,150,10,1,0,,,99999,99999.0,0,0,0,99999,99999,50,9,99999,99999,0,33,3,99999,50,9,99999,7,3,2,99999,10,0,6,99999,5,99999,50,99999,0,1,8,35,0,123.0,0,0.0,0,0,70,123.0,30,2.49,,,-1,-1.0,99999,99999,0,99999,,,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,8.0,8.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ge_prosocial,1,GE,30.0,50.0,,,,,,,,,,,,,,,,,,,,,,,
11,1,10,160803_0949,1,S,subjects,1,31,1,14.79,14.79,1,0.385013668,10,0.462240411,11,0.446306785,6,6,2,99999.0,8.0,8.0,99999.0,99999.0,80,20,99999,99999,260027,99999,99999,150,10,1,10,25.0,0.0,99999,99999.0,0,0,0,99999,99999,95,4,99999,99999,1,27,2,99999,40,7,99999,2,5,4,99999,8,7,3,99999,3,99999,0,99999,1,1,2,40,50,139.0,0,0.0,0,0,130,130.0,20,1.66,50.0,4.15,20,1.66,99999,99999,0,99999,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ge_prosocial,1,Prosocial,20.0,50.0,,,,,,,,,,,,,,,,,,,,,,,
11,2,12,160804_0951,2,S,subjects,1,24,1,12.715,12.715,1,0.409076614,12,0.352140143,11,0.672329689,4,4,2,99999.0,1.0,1.0,99999.0,99999.0,80,20,99999,99999,260027,99999,99999,150,10,1,10,25.0,0.0,99999,99999.0,0,0,0,99999,99999,75,7,99999,99999,1,29,3,99999,60,7,99999,3,8,8,99999,9,7,5,99999,2,99999,50,99999,1,0,0,40,50,105.0,0,0.0,0,0,130,105.0,20,1.66,0.0,0.0,0,0.0,99999,99999,0,99999,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,4.0,4.0,5.0,5.0,6.0,8.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ge_prosocial,1,Prosocial,20.0,50.0,,,,,,,,,,,,,,,,,,,,,,,
11,3,6,160804_1119,3,S,subjects,1,21,1,13.13,13.13,1,0.295377188,6,0.317806405,11,0.246275173,12,12,2,99999.0,6.0,6.0,99999.0,99999.0,60,40,99999,99999,260027,99999,99999,150,10,1,10,25.0,0.0,99999,99999.0,0,0,0,99999,99999,60,10,99999,99999,1,19,2,99999,60,10,99999,5,2,5,99999,9,6,1,99999,2,99999,400,99999,1,1,8,50,50,138.0,0,0.0,0,0,110,110.0,40,3.32,200.0,16.6,40,3.32,99999,99999,0,99999,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,4.0,5.0,5.0,7.0,7.0,8.0,8.0,9.0,10.0,10.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ge_prosocial,1,Prosocial,40.0,50.0,,,,,,,,,,,,,,,,,,,,,,,
11,4,6,160803_1122,1,P,subjects,1,32,1,12.3,12.3,1,0.466292445,6,0.301430271,11,0.460141319,12,12,2,99999.0,1.0,,99999.0,99999.0,100,0,99999,99999,260027,99999,99999,150,10,1,0,,,99999,99999.0,0,0,0,99999,99999,60,10,99999,99999,0,27,2,99999,60,10,99999,3,3,3,99999,3,3,3,99999,1,99999,0,99999,0,0,0,5,0,105.0,0,0.0,0,0,100,100.0,0,0.0,,,0,0.0,99999,99999,0,99999,,,,1.0,1.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,6.0,7.0,8.0,9.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ge_prosocial,1,GE,0.0,50.0,,,,,,,,,,,,,,,,,,,,,,,
11,5,14,160803_1241,2,P,subjects,1,24,1,12.715,12.715,1,0.048772364,14,0.292696549,11,0.270286796,13,13,2,99999.0,6.0,,99999.0,99999.0,70,30,99999,99999,260027,99999,99999,150,10,1,0,,,99999,99999.0,0,0,0,99999,99999,50,8,99999,99999,0,24,3,99999,40,7,99999,5,2,2,99999,7,3,1,99999,1,99999,200,99999,1,0,0,1,50,105.0,0,0.0,0,0,120,105.0,30,2.49,,,-1,-1.0,99999,99999,0,99999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,2.0,3.0,4.0,5.0,6.0,7.0,7.0,8.0,9.0,10.0,10.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ge_prosocial,1,GE,30.0,10.0,,,,,,,,,,,,,,,,,,,,,,,
11,6,4,160804_1250,3,P,subjects,1,26,1,12.715,12.715,1,0.646695529,4,0.467984186,11,0.916666398,3,3,2,99999.0,8.0,,99999.0,99999.0,50,50,99999,99999,260027,99999,99999,150,10,1,0,,,99999,99999.0,0,0,0,99999,99999,40,7,99999,99999,1,35,3,99999,40,7,99999,8,1,3,99999,9,1,3,99999,3,99999,100,99999,1,0,0,10,50,105.0,0,0.0,0,0,100,105.0,50,4.15,,,-1,-1.0,99999,99999,0,99999,1.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,3.0,4.0,5.0,6.0,7.0,7.0,8.0,8.0,9.0,10.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ge_prosocial,1,GE,50.0,50.0,,,,,,,,,,,,,,,,,,,,,,,
12,1,1,160803_0949,1,S,subjects,1,29,1,12.3,12.3,1,0.995536054,1,0.44265868,12,0.391461916,8,8,2,99999.0,5.0,5.0,99999.0,99999.0,50,50,99999,99999,260027,99999,99999,150,10,1,10,25.0,0.0,99999,99999.0,0,0,0,99999,99999,10,1,99999,99999,1,22,3,99999,40,7,99999,9,2,6,99999,10,3,4,99999,3,99999,500,99999,1,1,10,55,50,137.0,0,0.0,0,0,100,100.0,50,4.15,250.0,20.75,50,4.15,99999,99999,0,99999,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ge_prosocial,1,Prosocial,50.0,40.0,,,,,,,,,,,,,,,,,,,,,,,
12,2,14,160804_0951,2,S,subjects,1,19,1,12.715,12.715,1,0.320334884,14,0.333570847,12,0.444890024,9,9,2,99999.0,1.0,1.0,99999.0,99999.0,90,10,99999,99999,260027,99999,99999,150,10,1,10,25.0,0.0,99999,99999.0,0,0,0,99999,99999,95,5,99999,99999,0,20,3,99999,60,10,99999,9,9,9,99999,10,8,3,99999,5,99999,100,99999,1,0,0,10,40,105.0,0,0.0,0,0,130,105.0,10,0.83,0.0,0.0,0,0.0,99999,99999,0,99999,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,4.0,5.0,6.0,7.0,8.0,9.0,10.0,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ge_prosocial,1,Prosocial,10.0,40.0,,,,,,,,,,,,,,,,,,,,,,,
12,3,9,160804_1119,3,S,subjects,1,18,1,15.62,15.62,1,0.238753337,9,0.171193277,12,0.414232461,8,8,2,99999.0,2.0,2.0,99999.0,99999.0,100,0,99999,99999,260027,99999,99999,150,10,1,10,25.0,0.0,99999,99999.0,0,0,0,99999,99999,95,1,99999,99999,1,25,1,99999,95,10,99999,2,3,4,99999,5,4,4,99999,4,99999,100,99999,1,1,1,65,40,165.0,0,0.0,0,0,140,140.0,0,0.0,25.0,2.075,0,0.0,99999,99999,0,99999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ge_prosocial,1,Prosocial,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,
12,4,16,160803_1122,1,P,subjects,1,27,1,11.47,11.47,1,0.031677119,16,0.274925517,12,0.930907689,1,1,2,99999.0,1.0,,99999.0,99999.0,40,60,99999,99999,260027,99999,99999,150,10,1,0,,,99999,99999.0,0,0,0,99999,99999,50,6,99999,99999,1,21,2,99999,30,5,99999,8,6,6,99999,10,1,3,99999,2,99999,900,99999,1,1,3,10,50,108.0,0,0.0,0,0,90,90.0,60,4.98,,,60,4.98,99999,99999,0,99999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,3.0,4.0,5.0,5.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ge_prosocial,1,GE,60.0,30.0,,,,,,,,,,,,,,,,,,,,,,,
12,5,8,160803_1241,2,P,subjects,1,25,1,13.794,13.794,1,0.601105328,8,0.228997917,12,0.88897383,2,2,2,99999.0,2.0,,99999.0,99999.0,80,20,99999,99999,260027,99999,99999,150,10,1,0,,,99999,99999.0,0,0,0,99999,99999,95,10,99999,99999,0,28,3,99999,55,10,99999,8,9,6,99999,8,8,3,99999,0,99999,50,99999,1,1,3,20,50,118.0,0,0.0,0,0,130,118.0,20,1.66,,,-1,-1.0,99999,99999,0,99999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,3.0,3.0,3.0,6.0,7.0,6.0,7.0,8.0,9.0,9.0,9.0,10.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ge_prosocial,1,GE,20.0,30.0,,,,,,,,,,,,,,,,,,,,,,,
