principal_n,Treatment,treatment_label,PA_Offer_Principal,PAWage,OptimalWage,real_profitmax_wage,DictatorCharity,giveC,gender,age,study,Wage,ExpectedAcceptance,ExpectedEffort
152,PAN,Efficiency,20.0,20,20,,50,50.0,1,43,3,30,0.0,0.0
152,PAN,Efficiency,20.0,20,20,,50,50.0,1,43,3,35,0.0,0.0
152,PAN,Efficiency,20.0,20,20,,50,50.0,1,43,3,40,0.0,0.0
152,PAN,Efficiency,20.0,20,20,,50,50.0,1,43,3,45,0.0,0.0
152,PAN,Efficiency,20.0,20,20,,50,50.0,1,43,3,50,0.0,0.0
152,PAN,Efficiency,20.0,20,20,,50,50.0,1,43,3,55,0.0,0.0
152,PAN,Efficiency,20.0,20,20,,50,50.0,1,43,3,60,0.0,0.0
152,PAN,Efficiency,20.0,20,20,,50,50.0,1,43,3,65,0.0,0.0
152,PAN,Efficiency,20.0,20,20,,50,50.0,1,43,3,75,0.0,0.0
152,PAN,Efficiency,20.0,20,20,,50,50.0,1,43,3,85,0.0,0.0
152,PAN,Efficiency,20.0,20,20,,50,50.0,1,43,3,95,0.0,0.0
153,PAN,Efficiency,30.0,30,30,,10,10.0,1,27,3,1,0.0,0.0
153,PAN,Efficiency,30.0,30,30,,10,10.0,1,27,3,3,0.0,0.0
153,PAN,Efficiency,30.0,30,30,,10,10.0,1,27,3,5,0.0,0.0
153,PAN,Efficiency,30.0,30,30,,10,10.0,1,27,3,10,1.0,1.0
153,PAN,Efficiency,30.0,30,30,,10,10.0,1,27,3,15,1.0,1.0
153,PAN,Efficiency,30.0,30,30,,10,10.0,1,27,3,20,1.0,1.0
153,PAN,Efficiency,30.0,30,30,,10,10.0,1,27,3,25,1.0,1.0
153,PAN,Efficiency,30.0,30,30,,10,10.0,1,27,3,30,1.0,2.0
153,PAN,Efficiency,30.0,30,30,,10,10.0,1,27,3,35,1.0,2.0
153,PAN,Efficiency,30.0,30,30,,10,10.0,1,27,3,40,1.0,2.0
153,PAN,Efficiency,30.0,30,30,,10,10.0,1,27,3,45,1.0,2.0
153,PAN,Efficiency,30.0,30,30,,10,10.0,1,27,3,50,1.0,2.0
153,PAN,Efficiency,30.0,30,30,,10,10.0,1,27,3,55,1.0,3.0
153,PAN,Efficiency,30.0,30,30,,10,10.0,1,27,3,60,1.0,3.0
153,PAN,Efficiency,30.0,30,30,,10,10.0,1,27,3,65,1.0,3.0
153,PAN,Efficiency,30.0,30,30,,10,10.0,1,27,3,75,1.0,3.0
153,PAN,Efficiency,30.0,30,30,,10,10.0,1,27,3,85,1.0,4.0
153,PAN,Efficiency,30.0,30,30,,10,10.0,1,27,3,95,1.0,5.0
154,PAN,Efficiency,30.0,30,85,,0,0.0,0,31,3,1,0.0,0.0
154,PAN,Efficiency,30.0,30,85,,0,0.0,0,31,3,3,0.0,0.0
154,PAN,Efficiency,30.0,30,85,,0,0.0,0,31,3,5,0.0,0.0
154,PAN,Efficiency,30.0,30,85,,0,0.0,0,31,3,10,1.0,1.0
154,PAN,Efficiency,30.0,30,85,,0,0.0,0,31,3,15,1.0,1.0
154,PAN,Efficiency,30.0,30,85,,0,0.0,0,31,3,20,1.0,2.0
154,PAN,Efficiency,30.0,30,85,,0,0.0,0,31,3,25,1.0,2.0
154,PAN,Efficiency,30.0,30,85,,0,0.0,0,31,3,30,1.0,3.0
154,PAN,Efficiency,30.0,30,85,,0,0.0,0,31,3,35,1.0,4.0
154,PAN,Efficiency,30.0,30,85,,0,0.0,0,31,3,40,1.0,5.0
154,PAN,Efficiency,30.0,30,85,,0,0.0,0,31,3,45,1.0,6.0
154,PAN,Efficiency,30.0,30,85,,0,0.0,0,31,3,50,1.0,7.0
154,PAN,Efficiency,30.0,30,85,,0,0.0,0,31,3,55,1.0,8.0
154,PAN,Efficiency,30.0,30,85,,0,0.0,0,31,3,60,1.0,8.0
154,PAN,Efficiency,30.0,30,85,,0,0.0,0,31,3,65,1.0,9.0
154,PAN,Efficiency,30.0,30,85,,0,0.0,0,31,3,75,1.0,9.0
154,PAN,Efficiency,30.0,30,85,,0,0.0,0,31,3,85,1.0,10.0
154,PAN,Efficiency,30.0,30,85,,0,0.0,0,31,3,95,1.0,10.0
155,PAN,Efficiency,55.0,55,95,,50,50.0,1,29,3,1,0.0,0.0
155,PAN,Efficiency,55.0,55,95,,50,50.0,1,29,3,3,0.0,0.0
155,PAN,Efficiency,55.0,55,95,,50,50.0,1,29,3,5,0.0,0.0
155,PAN,Efficiency,55.0,55,95,,50,50.0,1,29,3,10,0.0,0.0
155,PAN,Efficiency,55.0,55,95,,50,50.0,1,29,3,15,0.0,0.0
155,PAN,Efficiency,55.0,55,95,,50,50.0,1,29,3,20,1.0,3.0
155,PAN,Efficiency,55.0,55,95,,50,50.0,1,29,3,25,1.0,3.0
155,PAN,Efficiency,55.0,55,95,,50,50.0,1,29,3,30,1.0,3.0
155,PAN,Efficiency,55.0,55,95,,50,50.0,1,29,3,35,1.0,3.0
155,PAN,Efficiency,55.0,55,95,,50,50.0,1,29,3,40,1.0,3.0
155,PAN,Efficiency,55.0,55,95,,50,50.0,1,29,3,45,1.0,3.0
155,PAN,Efficiency,55.0,55,95,,50,50.0,1,29,3,50,1.0,4.0
155,PAN,Efficiency,55.0,55,95,,50,50.0,1,29,3,55,1.0,4.0
155,PAN,Efficiency,55.0,55,95,,50,50.0,1,29,3,60,1.0,4.0
155,PAN,Efficiency,55.0,55,95,,50,50.0,1,29,3,65,1.0,5.0
155,PAN,Efficiency,55.0,55,95,,50,50.0,1,29,3,75,1.0,5.0
155,PAN,Efficiency,55.0,55,95,,50,50.0,1,29,3,85,1.0,5.0
155,PAN,Efficiency,55.0,55,95,,50,50.0,1,29,3,95,1.0,5.0
156,PAN,Efficiency,35.0,35,25,,0,0.0,1,25,1,1,0.0,0.0
156,PAN,Efficiency,35.0,35,25,,0,0.0,1,25,1,3,0.0,0.0
156,PAN,Efficiency,35.0,35,25,,0,0.0,1,25,1,5,0.0,0.0
156,PAN,Efficiency,35.0,35,25,,0,0.0,1,25,1,10,0.0,0.0
156,PAN,Efficiency,35.0,35,25,,0,0.0,1,25,1,15,0.0,0.0
156,PAN,Efficiency,35.0,35,25,,0,0.0,1,25,1,20,0.0,0.0
156,PAN,Efficiency,35.0,35,25,,0,0.0,1,25,1,25,1.0,1.0
156,PAN,Efficiency,35.0,35,25,,0,0.0,1,25,1,30,1.0,1.0
156,PAN,Efficiency,35.0,35,25,,0,0.0,1,25,1,35,1.0,1.0
156,PAN,Efficiency,35.0,35,25,,0,0.0,1,25,1,40,1.0,1.0
156,PAN,Efficiency,35.0,35,25,,0,0.0,1,25,1,45,1.0,1.0
156,PAN,Efficiency,35.0,35,25,,0,0.0,1,25,1,50,1.0,1.0
156,PAN,Efficiency,35.0,35,25,,0,0.0,1,25,1,55,1.0,1.0
156,PAN,Efficiency,35.0,35,25,,0,0.0,1,25,1,60,1.0,1.0
156,PAN,Efficiency,35.0,35,25,,0,0.0,1,25,1,65,1.0,1.0
156,PAN,Efficiency,35.0,35,25,,0,0.0,1,25,1,75,1.0,1.0
156,PAN,Efficiency,35.0,35,25,,0,0.0,1,25,1,85,1.0,1.0
156,PAN,Efficiency,35.0,35,25,,0,0.0,1,25,1,95,1.0,1.0
157,PAN,Efficiency,95.0,95,95,,40,40.0,0,23,3,1,0.0,0.0
157,PAN,Efficiency,95.0,95,95,,40,40.0,0,23,3,3,0.0,0.0
157,PAN,Efficiency,95.0,95,95,,40,40.0,0,23,3,5,0.0,0.0
157,PAN,Efficiency,95.0,95,95,,40,40.0,0,23,3,10,0.0,0.0
157,PAN,Efficiency,95.0,95,95,,40,40.0,0,23,3,15,0.0,0.0
157,PAN,Efficiency,95.0,95,95,,40,40.0,0,23,3,20,0.0,0.0
157,PAN,Efficiency,95.0,95,95,,40,40.0,0,23,3,25,1.0,1.0
157,PAN,Efficiency,95.0,95,95,,40,40.0,0,23,3,30,1.0,1.0
157,PAN,Efficiency,95.0,95,95,,40,40.0,0,23,3,35,1.0,2.0
157,PAN,Efficiency,95.0,95,95,,40,40.0,0,23,3,40,1.0,2.0
157,PAN,Efficiency,95.0,95,95,,40,40.0,0,23,3,45,1.0,3.0
157,PAN,Efficiency,95.0,95,95,,40,40.0,0,23,3,50,1.0,3.0
157,PAN,Efficiency,95.0,95,95,,40,40.0,0,23,3,55,1.0,4.0
157,PAN,Efficiency,95.0,95,95,,40,40.0,0,23,3,60,1.0,4.0
157,PAN,Efficiency,95.0,95,95,,40,40.0,0,23,3,65,1.0,5.0
157,PAN,Efficiency,95.0,95,95,,40,40.0,0,23,3,75,1.0,5.0
157,PAN,Efficiency,95.0,95,95,,40,40.0,0,23,3,85,1.0,6.0
157,PAN,Efficiency,95.0,95,95,,40,40.0,0,23,3,95,1.0,7.0
158,PAN,Efficiency,50.0,50,1,,40,40.0,1,45,3,1,1.0,5.0
158,PAN,Efficiency,50.0,50,1,,40,40.0,1,45,3,3,1.0,5.0
158,PAN,Efficiency,50.0,50,1,,40,40.0,1,45,3,5,1.0,5.0
158,PAN,Efficiency,50.0,50,1,,40,40.0,1,45,3,10,1.0,5.0
158,PAN,Efficiency,50.0,50,1,,40,40.0,1,45,3,15,1.0,5.0
158,PAN,Efficiency,50.0,50,1,,40,40.0,1,45,3,20,1.0,5.0
158,PAN,Efficiency,50.0,50,1,,40,40.0,1,45,3,25,1.0,5.0
158,PAN,Efficiency,50.0,50,1,,40,40.0,1,45,3,30,1.0,5.0
158,PAN,Efficiency,50.0,50,1,,40,40.0,1,45,3,35,1.0,5.0
158,PAN,Efficiency,50.0,50,1,,40,40.0,1,45,3,40,1.0,5.0
158,PAN,Efficiency,50.0,50,1,,40,40.0,1,45,3,45,1.0,5.0
158,PAN,Efficiency,50.0,50,1,,40,40.0,1,45,3,50,1.0,5.0
158,PAN,Efficiency,50.0,50,1,,40,40.0,1,45,3,55,1.0,5.0
158,PAN,Efficiency,50.0,50,1,,40,40.0,1,45,3,60,1.0,5.0
158,PAN,Efficiency,50.0,50,1,,40,40.0,1,45,3,65,1.0,5.0
158,PAN,Efficiency,50.0,50,1,,40,40.0,1,45,3,75,1.0,5.0
158,PAN,Efficiency,50.0,50,1,,40,40.0,1,45,3,85,1.0,5.0
158,PAN,Efficiency,50.0,50,1,,40,40.0,1,45,3,95,1.0,5.0
159,PAN,Efficiency,95.0,95,95,,50,50.0,1,18,3,1,0.0,0.0
159,PAN,Efficiency,95.0,95,95,,50,50.0,1,18,3,3,0.0,0.0
159,PAN,Efficiency,95.0,95,95,,50,50.0,1,18,3,5,0.0,0.0
159,PAN,Efficiency,95.0,95,95,,50,50.0,1,18,3,10,0.0,0.0
159,PAN,Efficiency,95.0,95,95,,50,50.0,1,18,3,15,1.0,1.0
159,PAN,Efficiency,95.0,95,95,,50,50.0,1,18,3,20,1.0,1.0
159,PAN,Efficiency,95.0,95,95,,50,50.0,1,18,3,25,1.0,1.0
159,PAN,Efficiency,95.0,95,95,,50,50.0,1,18,3,30,1.0,2.0
159,PAN,Efficiency,95.0,95,95,,50,50.0,1,18,3,35,1.0,2.0
159,PAN,Efficiency,95.0,95,95,,50,50.0,1,18,3,40,1.0,2.0
159,PAN,Efficiency,95.0,95,95,,50,50.0,1,18,3,45,1.0,3.0
159,PAN,Efficiency,95.0,95,95,,50,50.0,1,18,3,50,1.0,3.0
159,PAN,Efficiency,95.0,95,95,,50,50.0,1,18,3,55,1.0,3.0
159,PAN,Efficiency,95.0,95,95,,50,50.0,1,18,3,60,1.0,3.0
159,PAN,Efficiency,95.0,95,95,,50,50.0,1,18,3,65,1.0,4.0
159,PAN,Efficiency,95.0,95,95,,50,50.0,1,18,3,75,1.0,4.0
159,PAN,Efficiency,95.0,95,95,,50,50.0,1,18,3,85,1.0,5.0
159,PAN,Efficiency,95.0,95,95,,50,50.0,1,18,3,95,1.0,5.0
160,PAN,Efficiency,55.0,55,95,,0,0.0,1,26,3,1,0.0,0.0
160,PAN,Efficiency,55.0,55,95,,0,0.0,1,26,3,3,0.0,0.0
160,PAN,Efficiency,55.0,55,95,,0,0.0,1,26,3,5,0.0,0.0
160,PAN,Efficiency,55.0,55,95,,0,0.0,1,26,3,10,1.0,1.0
160,PAN,Efficiency,55.0,55,95,,0,0.0,1,26,3,15,1.0,1.0
160,PAN,Efficiency,55.0,55,95,,0,0.0,1,26,3,20,1.0,1.0
160,PAN,Efficiency,55.0,55,95,,0,0.0,1,26,3,25,1.0,1.0
160,PAN,Efficiency,55.0,55,95,,0,0.0,1,26,3,30,1.0,1.0
160,PAN,Efficiency,55.0,55,95,,0,0.0,1,26,3,35,1.0,2.0
160,PAN,Efficiency,55.0,55,95,,0,0.0,1,26,3,40,1.0,2.0
160,PAN,Efficiency,55.0,55,95,,0,0.0,1,26,3,45,1.0,2.0
160,PAN,Efficiency,55.0,55,95,,0,0.0,1,26,3,50,1.0,2.0
160,PAN,Efficiency,55.0,55,95,,0,0.0,1,26,3,55,1.0,3.0
160,PAN,Efficiency,55.0,55,95,,0,0.0,1,26,3,60,1.0,3.0
160,PAN,Efficiency,55.0,55,95,,0,0.0,1,26,3,65,1.0,3.0
160,PAN,Efficiency,55.0,55,95,,0,0.0,1,26,3,75,1.0,4.0
160,PAN,Efficiency,55.0,55,95,,0,0.0,1,26,3,85,1.0,4.0
160,PAN,Efficiency,55.0,55,95,,0,0.0,1,26,3,95,1.0,5.0
161,PAN,Efficiency,35.0,35,85,,50,50.0,0,22,3,1,0.0,0.0
161,PAN,Efficiency,35.0,35,85,,50,50.0,0,22,3,3,0.0,0.0
161,PAN,Efficiency,35.0,35,85,,50,50.0,0,22,3,5,0.0,0.0
161,PAN,Efficiency,35.0,35,85,,50,50.0,0,22,3,10,0.0,0.0
161,PAN,Efficiency,35.0,35,85,,50,50.0,0,22,3,15,0.0,0.0
161,PAN,Efficiency,35.0,35,85,,50,50.0,0,22,3,20,0.0,0.0
161,PAN,Efficiency,35.0,35,85,,50,50.0,0,22,3,25,0.0,0.0
161,PAN,Efficiency,35.0,35,85,,50,50.0,0,22,3,30,1.0,3.0
161,PAN,Efficiency,35.0,35,85,,50,50.0,0,22,3,35,1.0,3.0
161,PAN,Efficiency,35.0,35,85,,50,50.0,0,22,3,40,1.0,4.0
161,PAN,Efficiency,35.0,35,85,,50,50.0,0,22,3,45,1.0,4.0
161,PAN,Efficiency,35.0,35,85,,50,50.0,0,22,3,50,1.0,5.0
161,PAN,Efficiency,35.0,35,85,,50,50.0,0,22,3,55,1.0,5.0
161,PAN,Efficiency,35.0,35,85,,50,50.0,0,22,3,60,1.0,5.0
161,PAN,Efficiency,35.0,35,85,,50,50.0,0,22,3,65,1.0,6.0
161,PAN,Efficiency,35.0,35,85,,50,50.0,0,22,3,75,1.0,6.0
161,PAN,Efficiency,35.0,35,85,,50,50.0,0,22,3,85,1.0,7.0
161,PAN,Efficiency,35.0,35,85,,50,50.0,0,22,3,95,1.0,7.0
162,PAN,Efficiency,85.0,85,95,,0,0.0,0,21,1,1,0.0,0.0
162,PAN,Efficiency,85.0,85,95,,0,0.0,0,21,1,3,0.0,0.0
162,PAN,Efficiency,85.0,85,95,,0,0.0,0,21,1,5,0.0,0.0
162,PAN,Efficiency,85.0,85,95,,0,0.0,0,21,1,10,1.0,1.0
162,PAN,Efficiency,85.0,85,95,,0,0.0,0,21,1,15,1.0,1.0
162,PAN,Efficiency,85.0,85,95,,0,0.0,0,21,1,20,1.0,1.0
162,PAN,Efficiency,85.0,85,95,,0,0.0,0,21,1,25,1.0,1.0
162,PAN,Efficiency,85.0,85,95,,0,0.0,0,21,1,30,1.0,1.0
162,PAN,Efficiency,85.0,85,95,,0,0.0,0,21,1,35,1.0,1.0
162,PAN,Efficiency,85.0,85,95,,0,0.0,0,21,1,40,1.0,2.0
162,PAN,Efficiency,85.0,85,95,,0,0.0,0,21,1,45,1.0,3.0
162,PAN,Efficiency,85.0,85,95,,0,0.0,0,21,1,50,1.0,4.0
162,PAN,Efficiency,85.0,85,95,,0,0.0,0,21,1,55,1.0,5.0
162,PAN,Efficiency,85.0,85,95,,0,0.0,0,21,1,60,1.0,6.0
162,PAN,Efficiency,85.0,85,95,,0,0.0,0,21,1,65,1.0,7.0
162,PAN,Efficiency,85.0,85,95,,0,0.0,0,21,1,75,1.0,8.0
162,PAN,Efficiency,85.0,85,95,,0,0.0,0,21,1,85,1.0,9.0
162,PAN,Efficiency,85.0,85,95,,0,0.0,0,21,1,95,1.0,10.0
163,PAN,Efficiency,95.0,95,85,,10,10.0,0,34,3,1,0.0,0.0
163,PAN,Efficiency,95.0,95,85,,10,10.0,0,34,3,3,0.0,0.0
163,PAN,Efficiency,95.0,95,85,,10,10.0,0,34,3,5,0.0,0.0
163,PAN,Efficiency,95.0,95,85,,10,10.0,0,34,3,10,0.0,0.0
163,PAN,Efficiency,95.0,95,85,,10,10.0,0,34,3,15,0.0,0.0
163,PAN,Efficiency,95.0,95,85,,10,10.0,0,34,3,20,0.0,0.0
163,PAN,Efficiency,95.0,95,85,,10,10.0,0,34,3,25,0.0,0.0
163,PAN,Efficiency,95.0,95,85,,10,10.0,0,34,3,30,1.0,1.0
163,PAN,Efficiency,95.0,95,85,,10,10.0,0,34,3,35,1.0,2.0
163,PAN,Efficiency,95.0,95,85,,10,10.0,0,34,3,40,1.0,3.0
163,PAN,Efficiency,95.0,95,85,,10,10.0,0,34,3,45,1.0,4.0
163,PAN,Efficiency,95.0,95,85,,10,10.0,0,34,3,50,1.0,5.0
163,PAN,Efficiency,95.0,95,85,,10,10.0,0,34,3,55,1.0,6.0
163,PAN,Efficiency,95.0,95,85,,10,10.0,0,34,3,60,1.0,7.0
163,PAN,Efficiency,95.0,95,85,,10,10.0,0,34,3,65,1.0,8.0
163,PAN,Efficiency,95.0,95,85,,10,10.0,0,34,3,75,1.0,9.0
163,PAN,Efficiency,95.0,95,85,,10,10.0,0,34,3,85,1.0,10.0
163,PAN,Efficiency,95.0,95,85,,10,10.0,0,34,3,95,1.0,10.0
164,PAN,Efficiency,15.0,15,10,,20,20.0,1,24,2,1,0.0,0.0
164,PAN,Efficiency,15.0,15,10,,20,20.0,1,24,2,3,0.0,0.0
164,PAN,Efficiency,15.0,15,10,,20,20.0,1,24,2,5,0.0,0.0
164,PAN,Efficiency,15.0,15,10,,20,20.0,1,24,2,10,1.0,1.0
164,PAN,Efficiency,15.0,15,10,,20,20.0,1,24,2,15,1.0,1.0
164,PAN,Efficiency,15.0,15,10,,20,20.0,1,24,2,20,1.0,1.0
164,PAN,Efficiency,15.0,15,10,,20,20.0,1,24,2,25,1.0,1.0
164,PAN,Efficiency,15.0,15,10,,20,20.0,1,24,2,30,1.0,1.0
164,PAN,Efficiency,15.0,15,10,,20,20.0,1,24,2,35,1.0,1.0
164,PAN,Efficiency,15.0,15,10,,20,20.0,1,24,2,40,1.0,1.0
164,PAN,Efficiency,15.0,15,10,,20,20.0,1,24,2,45,1.0,1.0
164,PAN,Efficiency,15.0,15,10,,20,20.0,1,24,2,50,1.0,1.0
164,PAN,Efficiency,15.0,15,10,,20,20.0,1,24,2,55,1.0,1.0
164,PAN,Efficiency,15.0,15,10,,20,20.0,1,24,2,60,1.0,1.0
164,PAN,Efficiency,15.0,15,10,,20,20.0,1,24,2,65,1.0,1.0
164,PAN,Efficiency,15.0,15,10,,20,20.0,1,24,2,75,1.0,1.0
164,PAN,Efficiency,15.0,15,10,,20,20.0,1,24,2,85,1.0,1.0
164,PAN,Efficiency,15.0,15,10,,20,20.0,1,24,2,95,1.0,1.0
165,PAN,Efficiency,35.0,35,1,,0,0.0,1,50,3,1,1.0,1.0
165,PAN,Efficiency,35.0,35,1,,0,0.0,1,50,3,3,1.0,1.0
165,PAN,Efficiency,35.0,35,1,,0,0.0,1,50,3,5,1.0,1.0
165,PAN,Efficiency,35.0,35,1,,0,0.0,1,50,3,10,1.0,1.0
165,PAN,Efficiency,35.0,35,1,,0,0.0,1,50,3,15,1.0,1.0
165,PAN,Efficiency,35.0,35,1,,0,0.0,1,50,3,20,1.0,1.0
165,PAN,Efficiency,35.0,35,1,,0,0.0,1,50,3,25,1.0,1.0
165,PAN,Efficiency,35.0,35,1,,0,0.0,1,50,3,30,1.0,1.0
165,PAN,Efficiency,35.0,35,1,,0,0.0,1,50,3,35,1.0,1.0
165,PAN,Efficiency,35.0,35,1,,0,0.0,1,50,3,40,1.0,1.0
165,PAN,Efficiency,35.0,35,1,,0,0.0,1,50,3,45,1.0,1.0
165,PAN,Efficiency,35.0,35,1,,0,0.0,1,50,3,50,1.0,1.0
165,PAN,Efficiency,35.0,35,1,,0,0.0,1,50,3,55,1.0,1.0
165,PAN,Efficiency,35.0,35,1,,0,0.0,1,50,3,60,1.0,1.0
165,PAN,Efficiency,35.0,35,1,,0,0.0,1,50,3,65,1.0,1.0
165,PAN,Efficiency,35.0,35,1,,0,0.0,1,50,3,75,1.0,1.0
165,PAN,Efficiency,35.0,35,1,,0,0.0,1,50,3,85,1.0,1.0
165,PAN,Efficiency,35.0,35,1,,0,0.0,1,50,3,95,1.0,1.0
166,PAN,Efficiency,35.0,35,10,,20,20.0,1,22,3,1,0.0,0.0
166,PAN,Efficiency,35.0,35,10,,20,20.0,1,22,3,3,0.0,0.0
166,PAN,Efficiency,35.0,35,10,,20,20.0,1,22,3,5,0.0,0.0
166,PAN,Efficiency,35.0,35,10,,20,20.0,1,22,3,10,1.0,1.0
166,PAN,Efficiency,35.0,35,10,,20,20.0,1,22,3,15,1.0,1.0
166,PAN,Efficiency,35.0,35,10,,20,20.0,1,22,3,20,1.0,1.0
166,PAN,Efficiency,35.0,35,10,,20,20.0,1,22,3,25,1.0,1.0
166,PAN,Efficiency,35.0,35,10,,20,20.0,1,22,3,30,1.0,1.0
166,PAN,Efficiency,35.0,35,10,,20,20.0,1,22,3,35,1.0,1.0
166,PAN,Efficiency,35.0,35,10,,20,20.0,1,22,3,40,1.0,1.0
166,PAN,Efficiency,35.0,35,10,,20,20.0,1,22,3,45,1.0,1.0
166,PAN,Efficiency,35.0,35,10,,20,20.0,1,22,3,50,1.0,1.0
166,PAN,Efficiency,35.0,35,10,,20,20.0,1,22,3,55,1.0,1.0
166,PAN,Efficiency,35.0,35,10,,20,20.0,1,22,3,60,1.0,1.0
166,PAN,Efficiency,35.0,35,10,,20,20.0,1,22,3,65,1.0,1.0
166,PAN,Efficiency,35.0,35,10,,20,20.0,1,22,3,75,1.0,1.0
166,PAN,Efficiency,35.0,35,10,,20,20.0,1,22,3,85,1.0,1.0
166,PAN,Efficiency,35.0,35,10,,20,20.0,1,22,3,95,1.0,1.0
167,PAN,Efficiency,30.0,30,95,,50,50.0,0,23,1,1,0.0,0.0
167,PAN,Efficiency,30.0,30,95,,50,50.0,0,23,1,3,0.0,0.0
167,PAN,Efficiency,30.0,30,95,,50,50.0,0,23,1,5,0.0,0.0
167,PAN,Efficiency,30.0,30,95,,50,50.0,0,23,1,10,0.0,0.0
167,PAN,Efficiency,30.0,30,95,,50,50.0,0,23,1,15,0.0,0.0
167,PAN,Efficiency,30.0,30,95,,50,50.0,0,23,1,20,0.0,0.0
167,PAN,Efficiency,30.0,30,95,,50,50.0,0,23,1,25,0.0,0.0
167,PAN,Efficiency,30.0,30,95,,50,50.0,0,23,1,30,1.0,4.0
167,PAN,Efficiency,30.0,30,95,,50,50.0,0,23,1,35,1.0,5.0
167,PAN,Efficiency,30.0,30,95,,50,50.0,0,23,1,40,1.0,6.0
167,PAN,Efficiency,30.0,30,95,,50,50.0,0,23,1,45,1.0,6.0
167,PAN,Efficiency,30.0,30,95,,50,50.0,0,23,1,50,1.0,6.0
167,PAN,Efficiency,30.0,30,95,,50,50.0,0,23,1,55,1.0,7.0
167,PAN,Efficiency,30.0,30,95,,50,50.0,0,23,1,60,1.0,8.0
167,PAN,Efficiency,30.0,30,95,,50,50.0,0,23,1,65,1.0,8.0
167,PAN,Efficiency,30.0,30,95,,50,50.0,0,23,1,75,1.0,9.0
167,PAN,Efficiency,30.0,30,95,,50,50.0,0,23,1,85,1.0,9.0
167,PAN,Efficiency,30.0,30,95,,50,50.0,0,23,1,95,1.0,10.0
168,PAN,Efficiency,75.0,75,95,,50,50.0,1,24,3,1,0.0,0.0
168,PAN,Efficiency,75.0,75,95,,50,50.0,1,24,3,3,0.0,0.0
168,PAN,Efficiency,75.0,75,95,,50,50.0,1,24,3,5,0.0,0.0
168,PAN,Efficiency,75.0,75,95,,50,50.0,1,24,3,10,0.0,0.0
168,PAN,Efficiency,75.0,75,95,,50,50.0,1,24,3,15,0.0,0.0
168,PAN,Efficiency,75.0,75,95,,50,50.0,1,24,3,20,0.0,0.0
168,PAN,Efficiency,75.0,75,95,,50,50.0,1,24,3,25,0.0,0.0
168,PAN,Efficiency,75.0,75,95,,50,50.0,1,24,3,30,0.0,0.0
168,PAN,Efficiency,75.0,75,95,,50,50.0,1,24,3,35,0.0,0.0
168,PAN,Efficiency,75.0,75,95,,50,50.0,1,24,3,40,0.0,0.0
168,PAN,Efficiency,75.0,75,95,,50,50.0,1,24,3,45,1.0,4.0
168,PAN,Efficiency,75.0,75,95,,50,50.0,1,24,3,50,1.0,5.0
168,PAN,Efficiency,75.0,75,95,,50,50.0,1,24,3,55,1.0,5.0
168,PAN,Efficiency,75.0,75,95,,50,50.0,1,24,3,60,1.0,6.0
168,PAN,Efficiency,75.0,75,95,,50,50.0,1,24,3,65,1.0,7.0
168,PAN,Efficiency,75.0,75,95,,50,50.0,1,24,3,75,1.0,8.0
168,PAN,Efficiency,75.0,75,95,,50,50.0,1,24,3,85,1.0,9.0
168,PAN,Efficiency,75.0,75,95,,50,50.0,1,24,3,95,1.0,10.0
169,PAN,Efficiency,75.0,75,50,,10,10.0,0,33,3,1,0.0,0.0
169,PAN,Efficiency,75.0,75,50,,10,10.0,0,33,3,3,0.0,0.0
169,PAN,Efficiency,75.0,75,50,,10,10.0,0,33,3,5,0.0,0.0
169,PAN,Efficiency,75.0,75,50,,10,10.0,0,33,3,10,1.0,1.0
169,PAN,Efficiency,75.0,75,50,,10,10.0,0,33,3,15,1.0,1.0
169,PAN,Efficiency,75.0,75,50,,10,10.0,0,33,3,20,1.0,1.0
169,PAN,Efficiency,75.0,75,50,,10,10.0,0,33,3,25,1.0,1.0
169,PAN,Efficiency,75.0,75,50,,10,10.0,0,33,3,30,1.0,2.0
169,PAN,Efficiency,75.0,75,50,,10,10.0,0,33,3,35,1.0,2.0
169,PAN,Efficiency,75.0,75,50,,10,10.0,0,33,3,40,1.0,2.0
169,PAN,Efficiency,75.0,75,50,,10,10.0,0,33,3,45,1.0,2.0
169,PAN,Efficiency,75.0,75,50,,10,10.0,0,33,3,50,1.0,3.0
169,PAN,Efficiency,75.0,75,50,,10,10.0,0,33,3,55,1.0,3.0
169,PAN,Efficiency,75.0,75,50,,10,10.0,0,33,3,60,1.0,3.0
169,PAN,Efficiency,75.0,75,50,,10,10.0,0,33,3,65,1.0,3.0
169,PAN,Efficiency,75.0,75,50,,10,10.0,0,33,3,75,1.0,4.0
169,PAN,Efficiency,75.0,75,50,,10,10.0,0,33,3,85,1.0,4.0
169,PAN,Efficiency,75.0,75,50,,10,10.0,0,33,3,95,1.0,4.0
170,PAN,Efficiency,55.0,55,55,,50,50.0,1,29,3,1,0.0,0.0
170,PAN,Efficiency,55.0,55,55,,50,50.0,1,29,3,3,0.0,0.0
170,PAN,Efficiency,55.0,55,55,,50,50.0,1,29,3,5,0.0,0.0
170,PAN,Efficiency,55.0,55,55,,50,50.0,1,29,3,10,0.0,0.0
170,PAN,Efficiency,55.0,55,55,,50,50.0,1,29,3,15,0.0,0.0
170,PAN,Efficiency,55.0,55,55,,50,50.0,1,29,3,20,0.0,0.0
