"Group2","Marker","Group1","Date","Session","Treatment","subjects","Period","Subject","Group","Profit","TotalProfit","Participate","R1","Rank1","R2","Rank2","R0","Rank0","Group0","Type","TimeContinueWelcomeOK","charity","charityPart2","TimeOKChoiceCharityOK","TimeOKPart1OK","DictatorSelf","DictatorCharity","TimeOKUltimatumAgentOK","TimeOKPayoffInformationOK","answerPart2","TimeOKCodeToStartPart2OK","TimeOKPart2OK","answer1","answer2","answer3","answer4","answer6","answer7","TimeOKControlQuestionsOK","TimeOKGroupAssignmentOK","TimeOKPAPrincipalExpectedAcceptanceOK","TimeOKPAPrincipalEffortOK","OptimalWage","TimeOKPAAgentOK","TimeOKPAAgentEffortOK","PreferedWage","PreferedEffort","TimeOKPAAgentPreferedContractOK","TimeCONTINUEQuestionnaireOK","gender","age","study","TimeCONTINUEQuestion1SociecoOK","fair_wage","fair_effort","TimeCONTINUEQuestion2FairnessRatingsOK","Give_Charity","Punish_Self","Punish_Others","TimeCONTINUEQuestion3WillingnessToActOK","Favor_return","Favor_revenge","Favor_intentions","TimeCONTINUEQuestion4FavorOK","Gift","TimeCONTINUEQuestion5GiftOK","Donation_Good_Cause","TimeCONTINUEQuestion6DonationOK","UltimatumContractConcluded","PAContractConcluded","PAEffort","PAWage","UltimatumPayoff","PAPayoff","OptimalWagePayoff","OptimalWageBonus","NumCorrectAcceptGuesses","NumCorrectRefuseGuesses","PayoffPart1","TotalPayoff","PayoffCharityPart1","PayoffCharityPart1Euro","PayoffCharityPart2","PayoffCharityPart2Euro","TotalPayoffCharity","TotalPayoffCharityEuro","TimeOKFinalPayoffCalculationOK","TimeOKFinalPayoffDisplayAgentOK","TimeOKFinalPayoffDisplayPrincipalOK","TimeTheEndTheEndOK","Ultimatum_Accept_Agent_atShare_Principal_10","Ultimatum_Accept_Agent_atShare_Principal_20","Ultimatum_Accept_Agent_atShare_Principal_30","Ultimatum_Accept_Agent_atShare_Principal_40","Ultimatum_Accept_Agent_atShare_Principal_50","Ultimatum_Accept_Agent_atShare_Principal_60","Ultimatum_Accept_Agent_atShare_Principal_70","Ultimatum_Accept_Agent_atShare_Principal_80","Ultimatum_Accept_Agent_atShare_Principal_90","PA_Accept_Agent_atWage_1","PA_Accept_Agent_atWage_3","PA_Accept_Agent_atWage_5","PA_Accept_Agent_atWage_10","PA_Accept_Agent_atWage_15","PA_Accept_Agent_atWage_20","PA_Accept_Agent_atWage_25","PA_Accept_Agent_atWage_30","PA_Accept_Agent_atWage_35","PA_Accept_Agent_atWage_40","PA_Accept_Agent_atWage_45","PA_Accept_Agent_atWage_50","PA_Accept_Agent_atWage_55","PA_Accept_Agent_atWage_60","PA_Accept_Agent_atWage_65","PA_Accept_Agent_atWage_75","PA_Accept_Agent_atWage_85","PA_Accept_Agent_atWage_95","PA_OfferedEffort_Agent_atWage_1","PA_OfferedEffort_Agent_atWage_3","PA_OfferedEffort_Agent_atWage_5","PA_OfferedEffort_Agent_atWage_10","PA_OfferedEffort_Agent_atWage_15","PA_OfferedEffort_Agent_atWage_20","PA_OfferedEffort_Agent_atWage_25","PA_OfferedEffort_Agent_atWage_30","PA_OfferedEffort_Agent_atWage_35","PA_OfferedEffort_Agent_atWage_40","PA_OfferedEffort_Agent_atWage_45","PA_OfferedEffort_Agent_atWage_50","PA_OfferedEffort_Agent_atWage_55","PA_OfferedEffort_Agent_atWage_60","PA_OfferedEffort_Agent_atWage_65","PA_OfferedEffort_Agent_atWage_75","PA_OfferedEffort_Agent_atWage_85","PA_OfferedEffort_Agent_atWage_95","Ultimatum_Offer_Principal","PA_Offer_Principal","PA_ExpectedAcceptance_Principal_atWage_1","PA_ExpectedAcceptance_Principal_atWage_3","PA_ExpectedAcceptance_Principal_atWage_5","PA_ExpectedAcceptance_Principal_atWage_10","PA_ExpectedAcceptance_Principal_atWage_15","PA_ExpectedAcceptance_Principal_atWage_20","PA_ExpectedAcceptance_Principal_atWage_25","PA_ExpectedAcceptance_Principal_atWage_30","PA_ExpectedAcceptance_Principal_atWage_35","PA_ExpectedAcceptance_Principal_atWage_40","PA_ExpectedAcceptance_Principal_atWage_45","PA_ExpectedAcceptance_Principal_atWage_50","PA_ExpectedAcceptance_Principal_atWage_55","PA_ExpectedAcceptance_Principal_atWage_60","PA_ExpectedAcceptance_Principal_atWage_65","PA_ExpectedAcceptance_Principal_atWage_75","PA_ExpectedAcceptance_Principal_atWage_85","PA_ExpectedAcceptance_Principal_atWage_95","PA_ExpectedEffort_Principal_atWage_1","PA_ExpectedEffort_Principal_atWage_3","PA_ExpectedEffort_Principal_atWage_5","PA_ExpectedEffort_Principal_atWage_10","PA_ExpectedEffort_Principal_atWage_15","PA_ExpectedEffort_Principal_atWage_20","PA_ExpectedEffort_Principal_atWage_25","PA_ExpectedEffort_Principal_atWage_30","PA_ExpectedEffort_Principal_atWage_35","PA_ExpectedEffort_Principal_atWage_40","PA_ExpectedEffort_Principal_atWage_45","PA_ExpectedEffort_Principal_atWage_50","PA_ExpectedEffort_Principal_atWage_55","PA_ExpectedEffort_Principal_atWage_60","PA_ExpectedEffort_Principal_atWage_65","PA_ExpectedEffort_Principal_atWage_75","PA_ExpectedEffort_Principal_atWage_85","PA_ExpectedEffort_Principal_atWage_95","profitmax_effort","real_profitmax_wage"
14,4,14,"160803_1122",1,"P","subjects",1,14,1,11.47,11.47,1,0.832431363,0,0.82315878,1,0.85333817,3,14,1,99999,5,NA,0,99999,90,10,0,99999,260027,99999,99999,150,10,1,0,NA,NA,99999,99999,99999,99999,1,0,0,0,0,0,99999,1,24,3,99999,30,5,99999,7,1,1,99999,4,0,8,99999,1,99999,0,99999,0,0,0,10,0,101.5,-1,0,0,3,90,90,10,0.83,NA,NA,10,0.83,99999,0,99999,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,10,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA
14,5,14,"160803_1241",2,"P","subjects",1,14,1,12.632,12.632,1,0.503447973,10,0.722407673,4,0.90380834,1,14,1,99999,9,NA,0,99999,100,0,0,99999,260027,99999,99999,150,10,1,0,NA,NA,99999,99999,99999,99999,1,0,0,0,0,0,99999,1,21,2,99999,40,7,99999,3,9,8,99999,4,4,4,99999,4,99999,0,99999,1,0,0,1,50,104,-1,0,0,8,150,104,0,0,NA,NA,-1,-1,99999,0,99999,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,7,65
14,6,14,"160804_1250",3,"P","subjects",1,14,1,12.549,12.549,1,0.317154297,11,0.18527147,14,0.882699137,4,14,1,99999,10,NA,0,99999,80,20,0,99999,260027,99999,99999,150,10,1,0,NA,NA,99999,99999,99999,99999,30,0,0,0,0,0,99999,0,24,1,99999,35,6,99999,7,8,7,99999,10,8,3,99999,2,99999,50,99999,1,0,0,10,50,103,-30,0,3,3,130,103,20,1.66,NA,NA,-1,-1,99999,0,99999,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,10,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,8,45
15,1,15,"160803_0949",1,"S","subjects",1,15,1,18.94,18.94,1,0.615336996,4,0.382045566,12,0.678659568,2,15,1,99999,6,5,0,99999,90,10,0,99999,260027,99999,99999,150,10,1,10,25,0,99999,99999,99999,99999,1,0,0,0,0,0,99999,1,26,1,99999,30,5,99999,6,0,2,99999,3,0,3,99999,1,99999,50,99999,1,1,1,10,90,101,-1,0,0,2,180,180,10,0.83,25,2.075,10,0.83,99999,0,99999,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,10,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,10,10,10,10,10,10,10,10,10,10,3,20
15,2,15,"160804_0951",2,"S","subjects",1,15,1,14.9145,14.9145,1,0.952834907,2,0.70926076,5,0.404886383,10,15,1,99999,8,6,0,99999,50,50,0,99999,260027,99999,99999,150,10,1,10,25,0,99999,99999,99999,99999,25,0,0,0,0,0,99999,1,25,1,99999,60,10,99999,5,2,4,99999,9,2,3,99999,2,99999,100,99999,1,1,7,40,70,131.5,25,0,0,3,120,131.5,50,4.15,175,14.525,175,14.525,99999,0,99999,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,40,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,4,4,5,5,5,5,5,6,6,6,7,7,9,50
15,3,15,"160804_1119",3,"S","subjects",1,15,1,17.28,17.28,1,0.353441149,3,0.432292382,8,0.457506071,5,15,1,99999,10,8,0,99999,70,30,0,99999,260027,99999,99999,150,10,1,10,25,0,99999,99999,99999,99999,20,0,0,0,0,0,99999,1,24,3,99999,20,4,99999,6,2,4,99999,8,6,3,99999,5,99999,500,99999,1,0,0,20,90,102,-20,0,0,4,160,160,30,2.49,0,0,30,2.49,99999,0,99999,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,20,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,5,5,5,5,5,4,4,4,4,4,4,4,4,4,10,40
15,4,15,"160803_1122",1,"P","subjects",1,15,1,18.94,18.94,1,0.165255291,13,0.185083119,14,0.623145243,7,15,1,99999,10,NA,0,99999,90,10,0,99999,260027,99999,99999,150,10,1,0,NA,NA,99999,99999,99999,99999,3,0,0,0,0,0,99999,1,20,3,99999,15,3,99999,7,1,0,99999,8,2,0,99999,3,99999,10,99999,1,1,4,20,90,122,-3,0,1,3,180,180,10,0.83,NA,NA,10,0.83,99999,0,99999,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,20,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,45
15,5,15,"160803_1241",2,"P","subjects",1,15,1,12.4245,12.4245,1,0.514252384,10,0.767991375,4,0.888910949,2,15,1,99999,7,NA,0,99999,100,0,0,99999,260027,99999,99999,150,10,1,0,NA,NA,99999,99999,99999,99999,10,0,0,0,0,0,99999,0,23,3,99999,10,4,99999,7,2,2,99999,10,7,4,99999,4,99999,0,99999,1,0,0,10,50,101.5,-10,0,0,3,150,101.5,0,0,NA,NA,-1,-1,99999,0,99999,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,10,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,15
15,6,15,"160804_1250",3,"P","subjects",1,15,1,11.5945,11.5945,1,0.481469165,6,0.568380786,10,0.04942905,16,15,1,99999,7,NA,0,99999,100,0,0,99999,260027,99999,99999,150,10,1,0,NA,NA,99999,99999,99999,99999,1,0,0,0,0,0,99999,0,20,1,99999,20,4,99999,0,0,0,99999,10,0,3,99999,0,99999,0,99999,0,1,1,20,0,91.5,-1,0,0,3,100,91.5,0,0,NA,NA,-1,-1,99999,0,99999,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,20,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,10
16,1,16,"160803_0949",1,"S","subjects",1,16,1,17.28,17.28,1,0.528601784,5,0.71258877,7,0.625656833,2,16,1,99999,8,2,0,99999,100,0,0,99999,260027,99999,99999,150,10,1,10,25,0,99999,99999,99999,99999,20,0,0,0,0,0,99999,1,21,3,99999,30,5,99999,3,3,1,99999,8,2,2,99999,4,99999,400,99999,1,0,0,20,60,104.5,-20,0,6,3,160,160,0,0,0,0,0,0,99999,0,99999,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,20,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,2,2,2,3,3,4,4,5,5,5,6,6,6,7,7,4,35
16,2,16,"160804_0951",2,"S","subjects",1,16,1,13.1715,13.1715,1,0.610429478,6,0.731083164,5,0.790412633,3,16,1,99999,8,1,0,99999,100,0,0,99999,260027,99999,99999,150,10,1,10,25,0,99999,99999,99999,99999,60,0,0,0,0,0,99999,0,24,2,99999,60,10,99999,8,2,2,99999,9,1,8,99999,5,99999,400,99999,1,1,6,55,50,110.5,-10,0,3,8,150,110.5,0,0,150,12.45,150,12.45,99999,0,99999,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,7,6,10,10,10,10,10,10,35
16,3,16,"160804_1119",3,"S","subjects",1,16,1,16.45,16.45,1,0.625361216,3,0.508126476,6,0.964013228,2,16,1,99999,1,6,0,99999,100,0,0,99999,260027,99999,99999,150,10,1,10,25,0,99999,99999,99999,99999,60,0,0,0,0,0,99999,1,23,2,99999,40,9,99999,1,3,10,99999,10,1,0,99999,4,99999,100,99999,1,1,7,60,50,112,10,0,2,2,150,150,0,0,175,14.525,0,0,99999,0,99999,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,60,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,1,1,1,1,1,2,2,2,2,5,4,8,8,10,4,25
16,4,16,"160803_1122",1,"P","subjects",1,16,1,15.62,15.62,1,0.407313004,7,0.142994705,14,0.292119428,12,16,1,99999,1,NA,0,99999,90,10,0,99999,260027,99999,99999,150,10,1,0,NA,NA,99999,99999,99999,99999,40,0,0,0,0,0,99999,1,25,3,99999,20,4,99999,8,1,5,99999,9,0,3,99999,1,99999,0,99999,1,0,0,5,50,101.5,-20,0,0,3,140,140,10,0.83,NA,NA,10,0.83,99999,0,99999,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,7,65
16,6,16,"160804_1250",3,"P","subjects",1,16,1,15.4125,15.4125,1,0.080134109,13,0.831964197,6,0.183079534,12,16,1,99999,8,NA,0,99999,90,10,0,99999,260027,99999,99999,150,10,1,0,NA,NA,99999,99999,99999,99999,60,0,0,0,0,0,99999,1,22,2,99999,60,10,99999,2,1,2,99999,8,0,1,99999,2,99999,0,99999,0,1,7,35,0,137.5,40,0,0,5,90,137.5,10,0.83,NA,NA,-1,-1,99999,0,99999,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,35,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,2,3,3,4,5,6,7,8,9,10,55
2,1,2,"160803_0949",1,"S","subjects",1,2,1,11.47,11.47,1,0.621430342,4,0.152409798,14,0.460842849,5,2,1,99999,1,1,0,99999,90,10,0,99999,260027,99999,99999,150,10,1,10,25,0,99999,99999,99999,99999,10,0,0,0,0,0,99999,1,23,1,99999,10,3,99999,5,5,4,99999,9,3,5,99999,2,99999,100,99999,0,0,0,10,0,101.5,-10,0,0,3,90,90,10,0.83,0,0,10,0.83,99999,0,99999,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,10,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,55
2,2,2,"160804_0951",2,"S","subjects",1,2,1,12.549,12.549,1,0.952175517,2,0.317603297,12,0.681277356,3,2,1,99999,3,6,0,99999,100,0,0,99999,260027,99999,99999,150,10,1,10,25,0,99999,99999,99999,99999,55,0,0,0,0,0,99999,0,25,3,99999,45,8,99999,1,1,2,99999,8,1,3,99999,6,99999,0,99999,0,1,5,50,0,103,-5,0,3,3,100,103,0,0,125,10.375,125,10.375,99999,0,99999,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,50,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,1,1,2,2,3,3,4,4,5,6,7,8,8,8,8,4,25
2,3,2,"160804_1119",3,"S","subjects",1,2,1,16.45,16.45,1,0.487198328,3,0.081683558,16,0.75816735,4,2,1,99999,6,1,0,99999,100,0,0,99999,260027,99999,99999,150,10,1,10,25,0,99999,99999,99999,99999,50,0,0,0,0,0,99999,0,27,3,99999,50,8,99999,7,7,6,99999,8,5,2,99999,1,99999,0,99999,1,1,7,50,50,122.5,20,0,3,2,150,150,0,0,175,14.525,0,0,99999,0,99999,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,50,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,4,4,5,5,5,5,6,7,7,7,10,10,10,10,10,10,6,35
2,4,2,"160803_1122",1,"P","subjects",1,2,1,13.96,13.96,1,0.651550647,4,0.670309878,5,0.014699014,16,2,1,99999,8,NA,0,99999,70,30,0,99999,260027,99999,99999,150,10,1,0,NA,NA,99999,99999,99999,99999,45,0,0,0,0,0,99999,0,25,3,99999,45,8,99999,9,1,6,99999,10,0,8,99999,2,99999,200,99999,1,1,5,40,50,112.5,5,0,2,3,120,120,30,2.49,NA,NA,30,2.49,99999,0,99999,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,40,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,1,1,1,2,2,3,4,5,5,6,6,6,7,8,10,9,65
2,5,2,"160803_1241",2,"P","subjects",1,2,1,12.9225,12.9225,1,0.993284969,1,0.624559488,5,0.711260673,4,2,1,99999,2,NA,0,99999,90,10,0,99999,260027,99999,99999,150,10,1,0,NA,NA,99999,99999,99999,99999,1,0,0,0,0,0,99999,0,27,3,99999,5,1,99999,6,6,9,99999,8,6,6,99999,3,99999,100,99999,1,0,0,5,70,107.5,-1,0,13,2,160,107.5,10,0.83,NA,NA,-1,-1,99999,0,99999,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,5,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,20
2,6,2,"160804_1250",3,"P","subjects",1,2,1,12.549,12.549,1,0.048382559,15,0.840332034,6,0.417917725,10,2,1,99999,1,NA,0,99999,80,20,0,99999,260027,99999,99999,150,10,1,0,NA,NA,99999,99999,99999,99999,1,0,0,0,0,0,99999,1,24,3,99999,40,7,99999,8,6,7,99999,9,2,1,99999,5,99999,100,99999,1,1,3,30,50,103,9,0.5,5,0,130,103,20,1.66,NA,NA,-1,-1,99999,0,99999,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,30,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,2,2,3,4,5,6,7,8,9,10,1,1
3,1,3,"160803_0949",1,"S","subjects",1,3,1,12.3,12.3,1,0.195832972,14,0.585100455,7,0.11466832,12,3,1,99999,1,10,0,99999,100,0,0,99999,260027,99999,99999,150,10,1,10,25,0,99999,99999,99999,99999,1,0,0,0,0,0,99999,1,19,1,99999,25,5,99999,2,2,4,99999,10,1,1,99999,2,99999,150,99999,0,1,1,10,0,102,-1,0,2,2,100,100,0,0,25,2.075,0,0,99999,0,99999,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,10,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,30
3,2,3,"160804_0951",2,"S","subjects",1,3,1,12.715,12.715,1,0.883088876,2,0.083816201,14,0.385142731,10,3,1,99999,1,3,0,99999,100,0,0,99999,260027,99999,99999,150,10,1,10,25,0,99999,99999,99999,99999,45,0,0,0,0,0,99999,1,22,3,99999,95,1,99999,6,4,2,99999,2,6,4,99999,0,99999,0,99999,0,1,10,95,0,105,25,0,0,0,100,105,0,0,250,20.75,250,20.75,99999,0,99999,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,95,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,5,15
3,3,3,"160804_1119",3,"S","subjects",1,3,1,16.45,16.45,1,0.363911561,3,0.466098258,8,0.764529102,4,3,1,99999,3,7,0,99999,100,0,0,99999,260027,99999,99999,150,10,1,10,25,0,99999,99999,99999,99999,15,0,0,0,0,0,99999,0,25,3,99999,95,10,99999,6,8,7,99999,10,3,6,99999,0,99999,100,99999,1,1,8,40,50,142,-15,0,0,4,150,150,0,0,200,16.6,0,0,99999,0,99999,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,40,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,8,25
3,4,3,"160803_1122",1,"P","subjects",1,3,1,14.79,14.79,1,0.474090062,5,0.289103362,11,0.202090896,13,3,1,99999,10,NA,0,99999,70,30,0,99999,260027,99999,99999,150,10,1,0,NA,NA,99999,99999,99999,99999,60,0,0,0,0,0,99999,0,23,3,99999,60,10,99999,7,2,3,99999,9,1,7,99999,4,99999,250,99999,1,1,1,30,60,81,-50,0,0,2,130,130,30,2.49,NA,NA,30,2.49,99999,0,99999,99999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,30,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,4,5,5,6,6,NA,NA,NA,NA,1,5
